company_name,stand_no,description,profile_url,website
Limart FZCO,"Stand No- H26-30, Hall 26","Expert in the field of security for mobile solutions
30 years of experience in smart cards
(U)SIM cards, including eUICC & M2M in ID1, Half-SIM, Square-SIM with 2/3/4FF & other plug-ins, MFF2, NFC SIM cards
Own OS for SIM / smart  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/limart-fzco,https://www.limart.ae
Lime Access Sp. z o.o.,"Stand No- H2-C22, Hall 2","Lime Access is a provider of modern systems that support safety, compliance, and operational efficiency in organizations. Our solutions digitize key processes – from managing safety training, high-risk work, and visitor access t ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/lime-access-sp-z-oo,https://www.limeaccess.com
Link Development,"Stand No- H7-A20, Hall 7","Link Development is a global technology solutions provider leading the digitalization of private and public sectors. We drive the business transformation of our customers by delivering integrated, inventive, and digitally producti ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/link-development,https://linkdevelopment.com/
"Linkreal Co., Ltd.","Stand No- H24-11, Hall 24","Linkreal Co., Ltd. , founded in 2008, has been deeply involved in the NIC industry for 17 years, is a professional solution supplier focusing on Ethernet network cards, storage expansion cards, and various cards. And it is a natio ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/linkreal-co-ltd,https://www.lr-link.com
Links Field Networks,"Stand No- H26-C16, Hall 26","Links Field is a leading global IoT connectivity service provider with over 200 employees, offering stable and reliable wireless connectivity solutions.  Our products cover standard IoT cards, eSIM solutions, SoftSIM/Multi-SIM tec ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/links-field-networks,https://www.linksfield.net/
LinkShadow DMCC,"Stand No- H25-C60, Hall 25","LinkShadow is revolutionizing cybersecurity with its Unified Platform, integrating Identity Threat Detection and Response (ITDR), Data Security Posture Management (DSPM), and Network Detection and Response (NDR). Designed to prote ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/linkshadow-dmcc,https://www.linkshadow.com/
LIVING HOMES,"Stand No- H25-A20, Hall 25","Living Homes redefines living with advanced AI to elevate every moment. Your health and wellness are supported, creating an environment that feels alive with care. And inside, immersive experiences turn every day into something ex ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/living-homes,https://www.living.homes/
LLC Clover,"Stand No- H4A-B10, Hall 4A","Our company is a Russian developer and manufacturer of a software and hardware complex, a digital platform, and components of a robotic autonomous ground infrastructure for various types of unmanned aerial vehicles ""PASECA"". The g ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/llc-clover,http://paseca.ru
"LLP ""bilim.app""","Stand No- H14-D30, Hall 14","Bilim.app is a leading Kazakhstan-based EdTech company dedicated to transforming education through technology. Founded in 2020, Bilim.app develops digital learning platforms, interactive courses, AI-powered assistants, and educati ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/llp-bilimapp,https://bilim-app.kz
LM TEK d.o.o.,"Stand No- H1-B60, Hall 1","LM TEK is a global technology company and the home of the EK brand, recognized worldwide for its expertise in liquid cooling innovation. We specialize in high-performance server and data center solutions designed for AI, HPC, and  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/lm-tek-doo,https://www.lmtek.com
Locatenow.ai,"Stand No- H5-B20, Hall 5","Locatenow.ai is a leading provider of real-time location systems (RTLS) that help enterprises track and manage assets, people, and inventory with precision. Established in 2016, we serve customers across four continents in industr ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/locatenowai,https://www.locatenow.ai
"LocAwave（Beijing）Technology Co., Ltd","Stand No- H14-A60, Hall 14","LocAwave?Beijing?Technology Co.,Ltd., a high-tech enterprise commercializing Tsinghua University's research achievements, is dedicated to addressing satellite positioning blind spots through its mission of developing a high accura ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/locawavebeijingtechnology-co-ltd,http://www.locawave.com/
LockThreat,"Stand No- H4-C50, Hall 4","LockThreat centralizes visibility and delivers real-time insights to optimize policy, risk, and compliance across frameworks, regions, and industries.",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/lockthreat,https://www.lockthreat.ai/
Locofy.ai,"Stand No- H26-24, Hall 26",Locofy.ai accelerates frontend development by converting web and mobile app designs into frontend code in a flash using LocoAI. It leverages its proprietary foundational Large Design Models to help launch digital products 10x fast ...,https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/locofyai,https://www.locofy.ai
LogicEra DMCC,"Stand No- H7-A20, Hall 7","LogicEra is a leading cloud service provider headquartered in the UAE and UK, specializing in comprehensive cloud migration solutions for businesses worldwide. 
We offer end-to-end services including cloud migration strategy, disc ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/logicera-dmcc,https://logicera.com/
LogicHive,"Stand No- H15-C10.04, Hall 15","LogicHive is a trusted ER&D partner for global leaders in Connected Healthcare, IIoT, and Telecom. With over a decade of expertise, we design, certify, and deploy mission-critical systems built for reliability, compliance, and sca ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/logichive,https://logichive.in
Logicom FZE,"Stand No- H2-A10, Hall 2","Logicom is a leading Distributor of Technology Solutions and Services and Cloud Solution Provider covering a wide geography in Europe, the Middle East and North Africa. Providing an indispensable link in the technology supply chai ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/logicom-fze,https://distribution.logicom.net/
Logitech FZ-LLC,"Stand No- H3-C30, Hall 3","Logitech designs software-enabled hardware solutions that help businesses thrive and bring people together when working, creating, gaming and streaming. As the point of connection between people and the digital world, our mission  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/logitech-fz-llc,https://www.logitech.com/en-us/business.html
Logiverse Fzco,"Stand No- GSM-C82, Hall 11","Welcome to LogiVerse FZCO, where logistics expertise meets unparalleled service excellence. With years of industry mastery under our belt, we are your trusted partner in navigating the intricate world of supply chain management.

 ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/logiverse-fzco,https://www.logiverse.ae
LogRhythm | Exabeam,"Stand No- H24-D40, Hall 24","Exabeam is a leader in intelligence and automation that powers security operations for the world’s smartest companies. As a global cybersecurity innovator, Exabeam provides industry-proven, security-focused, and flexible solutio ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/logrhythm--exabeam,https://www.exabeam.com
Logstag,"Stand No- H13C46, Hall 13","Logstag is an AI-first database insight platform that helps you stay ahead of problems before they happen.

Works with SQL & NoSQL.
Cloud or self-hosted setups.
Deploys in minutes.
Prevents issues proactively with AI.

We believe  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/logstag,https://logstag.com
Lokdhun telemedia private limited,"Stand No- CC1-47, Concourse 1","Firm is engaged in the business of production, trade, acquisition, 
deployment, publishing, commissioning of rights/titles/copyrights of 
Songs, entertainment programmes, Music Videos, television series, 
entertainment events, and ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/lokdhun-telemedia-private-limited,https://lokdhun.com
LONG SMART,"Stand No- H26-D104, Hall 26","HK Longsmart Tech. Co., Ltd.was established in August, 2018 with its headquarter in Shenzhen. 
Since the foundation,we has focused on the design, development and production of the smartphones & tablet & senior phones, including 2G ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/long-smart,http://longsmartech.com
"Longfly Tech. (Guangdong) Co., Ltd.","Stand No- H15-87, Hall 15","LONGFLY traces its origins to the state-owned Shaoguan Computer Factory (1991) and was founded in 2000. Since 2001, it has specialized in commercial automation, adhering to a ""small but strong"" philosophy to enhance checkout effic ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/longfly-tech-guangdong-co-ltd,http://www.longfly.com.cn
LongXing,"Stand No- H23-E23, Hall 23","LongXing has been applying its incomparable know-how in fiber optics and 
copper to actively develop products that enhance telecommunications for 
over 40 years.

Our products and solutions extend from the data centre to central o ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/longxing,https://www.lxtelecom.com
Loqus Services Limited,"Stand No- H5-B20, Hall 5","Loqus delivers innovative technology solutions that transform fleet and logistics operations. Its flagship platform, openFleet, enables organisations to manage, monitor and optimise their vehicle and asset networks in real time. D ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/loqus-services-limited,https://loqusgroup.com/
Lotus Pacific Technologies Inc,"Stand No- H9-13, Hall 9","Lotus Pacific Technologies, a global leader with offices in the USA and UAE, spearheads technological transformation in IoT, Industrial Automation, AI/ML, Agentic AI, and Industry 4.0. We empower businesses with cutting-edge autom ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/lotus-pacific-technologies-inc,https://www.lotustek.com
LST SOFTWARE SOLUTIONS,"Stand No- H1-D55, Hall 1","LST Software Solutions, established in 2005, is a leading software company delivering innovative, secure, and scalable software solutions for enterprises. Specializing in custom software development, AI, IoT, and digital transform ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/lst-software-solutions,http://www.lstyazilim.com/
LTIMindtree,"Stand No- H3-B30, Hall 3",LTIMindtree Limited is an Indian multinational information technology services and consulting company based in Mumbai.,https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/ltimindtree,https://www.ltimindtree.com
LUCKY STAR COMPUTERS LLC,"Stand No- H2-C50, Hall 2","Lucky Star Computers – Corporate Sales Division

Lucky Star Computers – Corporate Sales Division stands out as a premier supplier in the IT industry, proudly serving a diverse clientele of nearly 2,000 active corporate partner ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/lucky-star-computers-llc,https://www.luckystardubai.com
LUISUANTECH,"Stand No- H2-57, Hall 2","LUISUANTECH is committed to information technology innovation for ""smart loading and secure access"" of data, and is an influential provider of efficient electronic data usage support technology. Its products focus on fast access,  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/luisuantech,https://luisuantech.com/
Lumi Legend Corporation,"Stand No- H12-D10, Hall 12","LUMI provides ergonomic solutions for home, office, commercial, and gaming settings with innovative design and functionality. Backed by advanced factories, skilled teams, and strong ODM/OEM capabilities, we deliver high-quality, a ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/lumi-legend-corporation,https://www.lumi.cn
Luminous Source Trading Limited,"Stand No- GSM-D102, Hall 11",Luminous Source was established in 2007. Our group has a number of branch companies mainly engaged in wholesale and retail business of many well-known brands of mobile phones and digital accessories. We also participate in major e ...,https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/luminous-source-trading-limited,https://centurypromisecommunicationsfzco.com
